DronV2:Dron1_X,DronV2:Dron1_Y,DronV2:Dron1_Z,DronV2:Dron4_X,DronV2:Dron4_Y,DronV2:Dron4_Z,DronV2:Dron2_X,DronV2:Dron2_Y,DronV2:Dron2_Z,DronV2:Dron3_X,DronV2:Dron3_Y,DronV2:Dron3_Z,Dron1:dron11_X,Dron1:dron11_Y,Dron1:dron11_Z,Dron1:dron12_X,Dron1:dron12_Y,Dron1:dron12_Z,Dron1:dron13_X,Dron1:dron13_Y,Dron1:dron13_Z,Dron1:dron14_X,Dron1:dron14_Y,Dron1:dron14_Z,Dron1:dron15_X,Dron1:dron15_Y,Dron1:dron15_Z
164.8332,-1712.9376,1018.01953,154.26028,-1891.2755,1032.766,203.46596,-1735.0411,1019.9895,83.51471,-1726.2047,1021.3148,-230.8945,834.0518,1057.0615,-315.9958,780.149,1064.1976,-165.56175,768.73315,1053.328,-241.98035,684.6472,1059.9644,-233.33124,774.41187,1092.8254
164.91689,-1712.9277,1018.1348,154.34213,-1891.2777,1032.8639,203.54921,-1735.045,1020.093,83.59706,-1726.2067,1021.3995,-243.62994,835.123,1056.8546,-328.6715,781.1897,1064.1952,-178.2721,769.8264,1053.0314,-254.6542,685.7184,1059.7842,-245.953,775.48047,1092.618
165.00375,-1712.9191,1018.25134,154.42607,-1891.2797,1032.9645,203.63513,-1735.049,1020.1987,83.6823,-1726.2083,1021.4845,-256.2605,836.2041,1056.6453,-341.23352,782.23755,1064.2235,-190.88289,770.93256,1052.6848,-267.21994,686.79895,1059.59,-258.4531,776.5557,1092.4003
165.09355,-1712.9116,1018.3687,154.51187,-1891.2817,1033.0676,203.72351,-1735.0529,1020.3064,83.770195,-1726.2097,1021.5697,-268.77963,837.29486,1056.432,-353.6746,783.29224,1064.2888,-203.38908,772.0511,1052.2797,-279.67136,687.8887,1059.3809,-270.82205,777.63715,1092.1705
165.18602,-1712.9052,1018.48663,154.59929,-1891.2836,1033.1731,203.81407,-1735.0569,1020.41565,83.86053,-1726.2109,1021.65485,-281.18066,838.3947,1056.2139,-365.9873,784.3534,1064.3965,-215.78555,773.18146,1051.809,-292.00214,688.987,1059.1565,-283.05066,778.72424,1091.9275
165.28084,-1712.8995,1018.6048,154.68806,-1891.2854,1033.2805,203.90659,-1735.0608,1020.5263,83.95301,-1726.2118,1021.73975,-293.4567,839.5032,1055.9901,-378.164,785.4206,1064.5514,-228.06697,774.32294,1051.267,-304.20584,690.09357,1058.9172,-295.13,779.81647,1091.6707
165.37766,-1712.8947,1018.72284,154.77792,-1891.2871,1033.3896,204.00076,-1735.0647,1020.6381,84.04737,-1726.2124,1021.8243,-305.6007,840.61975,1055.7604,-390.19696,786.49335,1064.7577,-240.22774,775.4749,1050.6501,-316.27585,691.2079,1058.6637,-307.05142,780.91327,1091.3994
165.47612,-1712.8903,1018.8406,154.86856,-1891.2886,1033.5001,204.09627,-1735.0687,1020.75073,84.143295,-1726.2126,1021.9083,-317.6054,841.7438,1055.5249,-402.0783,787.57117,1065.0184,-252.26202,776.6365,1049.9564,-328.20535,692.32935,1058.3966,-318.80664,782.0142,1091.1139
165.57582,-1712.8861,1018.9576,154.95969,-1891.2899,1033.6118,204.19281,-1735.0725,1020.86395,84.24043,-1726.2125,1021.9916,-329.46338,842.87463,1055.2842,-413.80002,788.6536,1065.3358,-264.16357,777.80676,1049.1857,-339.9874,693.4575,1058.1177,-330.38766,783.1188,1090.8147
165.67636,-1712.8822,1019.0736,155.05093,-1891.2911,1033.7242,204.29002,-1735.0762,1020.9775,84.33844,-1726.2119,1022.07404,-341.16696,844.0116,1055.0388,-425.3541,789.74023,1065.7112,-275.92578,778.98474,1048.3394,-351.6148,694.5917,1057.8285,-341.78687,784.2264,1090.5026
165.77731,-1712.8782,1019.1885,155.14201,-1891.2919,1033.8372,204.38754,-1735.0797,1021.09106,84.43694,-1726.2107,1022.1556,-352.70828,845.15393,1054.7899,-436.73242,790.83044,1066.1447,-287.5416,780.16943,1047.421,-363.08017,695.73126,1057.5311,-352.99695,785.3365,1090.179
165.87823,-1712.8739,1019.3018,155.23253,-1891.2924,1033.9502,204.48499,-1735.083,1021.20435,84.53554,-1726.2091,1022.23596,-364.07935,846.3009,1054.539,-447.92688,791.9237,1066.6353,-299.00354,781.35974,1046.4357,-374.37592,696.87555,1057.2279,-364.01105,786.4486,1089.8452
165.97865,-1712.8691,1019.4135,155.32216,-1891.2925,1034.063,204.58195,-1735.0859,1021.31714,84.633835,-1726.2068,1022.31525,-375.27188,847.45166,1054.2875,-458.9294,793.01953,1067.1813,-310.30362,782.5546,1045.3896,-385.49423,698.02374,1056.9213,-374.8225,787.5622,1089.5034
166.07812,-1712.8636,1019.5232,155.41052,-1891.2921,1034.1754,204.67807,-1735.0886,1021.4291,84.731415,-1726.2039,1022.39325,-386.2775,848.60535,1054.037,-469.73196,794.1173,1067.7795,-321.43335,783.75275,1044.2909,-396.42712,699.1752,1056.6138,-385.42505,788.6767,1089.1556
166.17618,-1712.8574,1019.6308,155.49724,-1891.2914,1034.287,204.7729,-1735.0907,1021.54,84.82785,-1726.2002,1022.47,-397.08765,849.7611,1053.7896,-480.32657,795.21655,1068.4265,-332.38382,784.95306,1043.1483,-407.16635,700.329,1056.308,-395.81262,789.7916,1088.8043
166.27235,-1712.8501,1019.736,155.58194,-1891.2899,1034.3975,204.86606,-1735.0924,1021.6496,84.92272,-1726.1959,1022.5453,-407.6936,850.91815,1053.5468,-490.70532,796.3165,1069.1171,-343.14554,786.15436,1041.972,-417.70358,701.4843,1056.0065,-405.9795,790.9063,1088.4518
166.36618,-1712.8417,1019.8387,155.66425,-1891.2878,1034.5066,204.95709,-1735.0934,1021.75757,85.015594,-1726.1907,1022.6192,-418.08664,852.07544,1053.3104,-500.8605,797.41675,1069.846,-353.70865,787.3553,1040.7725,-428.03024,702.6402,1055.7119,-415.92007,792.0203,1088.1007
166.45721,-1712.832,1019.9387,155.74379,-1891.2852,1034.614,205.04561,-1735.0938,1021.8638,85.10603,-1726.1847,1022.69165,-428.2578,853.2321,1053.0825,-510.78452,798.5165,1070.6068,-364.06287,788.55475,1039.5607,-438.13773,703.7958,1055.4265,-425.62903,793.133,1087.7535
166.54501,-1712.8212,1020.0359,155.8202,-1891.2816,1034.7195,205.13118,-1735.0933,1021.9679,85.19361,-1726.1777,1022.76263,-438.19824,854.38727,1052.8643,-520.47,799.61523,1071.3927,-374.1975,789.7515,1038.348,-448.01724,704.95013,1055.1526,-435.1011,794.2439,1087.4128
166.62914,-1712.8088,1020.13007,155.89311,-1891.2773,1034.8226,205.21342,-1735.0919,1022.06976,85.2779,-1726.1698,1022.83215,-447.899,855.54,1052.6572,-529.90967,800.7123,1072.1967,-384.10162,790.9445,1037.1455,-457.66006,706.10223,1054.892,-444.3312,795.3525,1087.081
166.70915,-1712.7952,1020.2211,155.96214,-1891.2722,1034.9233,205.2919,-1735.0897,1022.16907,85.3585,-1726.1609,1022.90015,-457.35123,856.68933,1052.4624,-539.0967,801.807,1073.0106,-393.76413,792.1325,1035.964,-467.05734,707.25116,1054.6462,-453.3144,796.4581,1086.7603
166.78467,-1712.78,1020.3091,156.02698,-1891.2661,1035.0214,205.36626,-1735.0865,1022.26575,85.43499,-1726.151,1022.9667,-466.54614,857.8345,1052.2808,-548.02423,802.8988,1073.8269,-403.17374,793.3145,1034.8138,-476.20038,708.3959,1054.4167,-462.0457,797.5604,1086.4525
166.85532,-1712.7634,1020.3937,156.08725,-1891.2592,1035.1165,205.43611,-1735.0824,1022.35956,85.50698,-1726.1401,1023.0318,-475.47516,858.97455,1052.1125,-556.68585,803.98706,1074.6373,-412.31924,794.4895,1033.7046,-485.08044,709.5355,1054.2042,-470.52032,798.6588,1086.1593
166.9207,-1712.7454,1020.475,156.14267,-1891.251,1035.2084,205.5011,-1735.077,1022.4503,85.5741,-1726.128,1023.0955,-484.12982,860.1087,1051.9581,-565.0754,805.0711,1075.4338,-421.18948,795.65656,1032.645,-493.68906,710.6691,1054.0093,-478.7335,799.75287,1085.8821
166.98048,-1712.726,1020.55286,156.1929,-1891.242,1035.297,205.56088,-1735.0706,1022.5379,85.63599,-1726.115,1023.15784,-492.50198,861.2362,1051.817,-573.1869,806.15045,1076.2085,-429.7736,796.8148,1031.6427,-502.01794,711.7959,1053.8319,-486.68048,800.84216,1085.6217
167.03435,-1712.7051,1020.6273,156.23766,-1891.2317,1035.3822,205.61513,-1735.063,1022.62213,85.69229,-1726.1007,1023.2188,-500.5837,862.35626,1051.6887,-581.0148,807.2245,1076.9534,-438.061,797.9635,1030.704,-510.05905,712.9149,1053.6718,-494.35663,801.9263,1085.3788
167.082,-1712.683,1020.6984,156.2767,-1891.2203,1035.4636,205.66354,-1735.0541,1022.703,85.742714,-1726.0853,1023.27856,-508.36752,863.4683,1051.5721,-588.5538,808.2927,1077.661,-446.0416,799.10187,1029.8341,-517.8047,714.02545,1053.5278,-501.75742,803.0048,1085.1532
167.12315,-1712.6594,1020.76605,156.30975,-1891.2079,1035.5415,205.70586,-1735.0441,1022.78033,85.78694,-1726.0688,1023.3371,-515.8463,864.57166,1051.466,-595.7989,809.3548,1078.3242,-453.70584,800.2293,1029.037,-525.2475,715.12683,1053.3989,-508.8783,804.07745,1084.9446
167.1576,-1712.6346,1020.8304,156.33661,-1891.1942,1035.6154,205.74179,-1735.0327,1022.85406,85.82472,-1726.0511,1023.3945,-523.01337,865.6657,1051.3682,-602.74554,810.4101,1078.9362,-461.0448,801.3452,1028.3151,-532.3807,716.2185,1053.2834,-515.71497,805.1438,1084.7523
167.18509,-1712.6086,1020.8913,156.35707,-1891.1794,1035.6854,205.77113,-1735.0201,1022.92413,85.8558,-1726.0325,1023.4508,-529.86255,866.75006,1051.2767,-609.38947,811.4584,1079.4906,-468.05038,802.44916,1027.6694,-539.1979,717.2998,1053.1793,-522.2632,806.20355,1084.575
167.20546,-1712.5814,1020.949,156.37097,-1891.1636,1035.7515,205.79369,-1735.0062,1022.9906,85.87996,-1726.0126,1023.50616,-536.3882,867.8243,1051.1893,-615.7267,812.49927,1079.9817,-474.71518,803.5407,1027.1,-545.6932,718.3705,1053.0839,-528.51874,807.2565,1084.4108
167.21854,-1712.5532,1021.0035,156.37816,-1891.1465,1035.8134,205.80925,-1734.9912,1023.0533,85.897026,-1725.9917,1023.5606,-542.5852,868.88794,1051.103,-621.7537,813.5325,1080.4044,-481.0327,804.6195,1026.605,-551.8613,719.43005,1052.9944,-534.4778,808.30225,1084.2578
167.22421,-1712.5239,1021.0549,156.37852,-1891.1282,1035.8713,205.81772,-1734.975,1023.11237,85.90684,-1725.9698,1023.6142,-548.449,869.9408,1051.015,-627.4672,814.5577,1080.7543,-486.99744,805.6854,1026.1819,-557.6977,720.4783,1052.9077,-540.1365,809.34064,1084.1135
167.2224,-1712.4938,1021.1033,156.372,-1891.1089,1035.9253,205.81894,-1734.9575,1023.1677,85.90927,-1725.9469,1023.6671,-553.97565,870.98267,1050.922,-632.8643,815.5747,1081.0273,-492.60464,806.7382,1025.8267,-563.19824,721.51495,1052.8204,-545.4913,810.37134,1083.9751
167.21304,-1712.4628,1021.1488,156.35849,-1891.0885,1035.9751,205.81285,-1734.939,1023.21954,85.90425,-1725.9231,1023.71936,-559.16187,872.0133,1050.8209,-637.9424,816.58344,1081.2207,-497.8507,807.7778,1025.5343,-568.3594,722.54,1052.729,-550.5387,811.3942,1083.8392
167.19609,-1712.431,1021.1915,156.33801,-1891.0671,1036.0211,205.79941,-1734.9193,1023.26776,85.8917,-1725.8983,1023.7711,-564.0048,873.03265,1050.7081,-642.69904,817.5837,1081.3319,-502.73285,808.8042,1025.299,-573.1784,723.5533,1052.6296,-555.2756,812.40894,1083.7029
167.17157,-1712.3988,1021.2317,156.31056,-1891.0449,1036.0631,205.77856,-1734.8986,1023.31256,85.87161,-1725.8728,1023.8224,-568.5023,874.04065,1050.5806,-647.13226,818.5753,1081.3595,-507.24924,809.8174,1025.1138,-577.653,724.5549,1052.5184,-559.699,813.41534,1083.5624
167.13953,-1712.366,1021.2694,156.27617,-1891.0217,1036.1013,205.75035,-1734.877,1023.354,85.843994,-1725.8467,1023.87335,-572.65283,875.03735,1050.4346,-651.2403,819.5583,1081.3026,-511.39902,810.81757,1024.9714,-581.7816,725.5448,1052.3916,-563.80615,814.41315,1083.414
167.1,-1712.3328,1021.3049,156.23492,-1890.9977,1036.1359,205.7148,-1734.8545,1023.3922,85.80889,-1725.8198,1023.9241,-576.45526,876.02277,1050.2671,-655.0215,820.53265,1081.161,-515.18207,811.8049,1024.8639,-585.5632,726.52325,1052.2451,-567.59467,815.4022,1083.2539
167.05313,-1712.2994,1021.3382,156.1869,-1890.973,1036.1667,205.672,-1734.8313,1023.4273,85.76638,-1725.7925,1023.9747,-579.90906,876.9971,1050.075,-658.47455,821.49835,1080.9355,-518.5992,812.77954,1024.783,-588.99713,727.49036,1052.0754,-571.06226,816.3822,1083.0784
166.99902,-1712.2659,1021.3696,156.13228,-1890.9478,1036.1942,205.62206,-1734.8074,1023.45953,85.716576,-1725.7646,1024.0253,-583.01434,877.9604,1049.8551,-661.5984,822.4553,1080.6272,-521.6518,813.74176,1024.72,-592.08356,728.4464,1051.8787,-574.207,817.353,1082.8838
166.93785,-1712.2325,1021.39935,156.07117,-1890.9219,1036.2185,205.56512,-1734.783,1023.489,85.65964,-1725.7365,1024.0758,-585.77155,878.9128,1049.605,-664.3922,823.4037,1080.2382,-524.34216,814.69196,1024.6665,-594.82306,729.3917,1051.6517,-577.02716,818.31445,1082.6665
166.86981,-1712.1993,1021.42755,156.00381,-1890.8958,1036.2396,205.50136,-1734.758,1023.5159,85.59573,-1725.7081,1024.1266,-588.1815,879.8545,1049.3221,-666.85535,824.34344,1079.7709,-526.67285,815.6303,1024.614,-597.21655,730.32654,1051.3912,-579.52155,819.2663,1082.4231
166.79512,-1712.1666,1021.4544,155.93039,-1890.8693,1036.2579,205.43097,-1734.7328,1023.54047,85.525085,-1725.6798,1024.1777,-590.2456,880.78577,1049.0043,-668.98755,825.27454,1079.2283,-528.6473,816.5572,1024.5542,-599.26556,731.2513,1051.0944,-581.6889,820.2083,1082.1503
166.71402,-1712.1344,1021.48016,155.8512,-1890.8427,1036.2734,205.35422,-1734.7074,1023.5629,85.447945,-1725.6515,1024.2292,-591.9656,881.7068,1048.6497,-670.78864,826.197,1078.6138,-530.269,817.4729,1024.4794,-600.97186,732.1662,1050.7584,-583.5286,821.14044,1081.8451
166.62682,-1712.1029,1021.50507,155.76648,-1890.8162,1036.2866,205.27135,-1734.682,1023.5835,85.36458,-1725.6234,1024.2812,-593.3434,882.6177,1048.2568,-672.2588,827.11084,1077.9313,-531.542,818.37775,1024.3822,-602.33765,733.0716,1050.3815,-585.04016,822.0624,1081.505
166.53381,-1712.0725,1021.5293,155.67657,-1890.7898,1036.2976,205.18266,-1734.6567,1023.6025,85.27531,-1725.5957,1024.3339,-594.3815,883.5187,1047.8245,-673.3985,828.01605,1077.1848,-532.4707,819.27203,1024.256,-603.3655,733.9678,1049.9615,-586.2234,822.9742,1081.1277
166.43532,-1712.0432,1021.5531,155.58179,-1890.7637,1036.3066,205.08849,-1734.6317,1023.62,85.180466,-1725.5685,1024.3871,-595.08234,884.41003,1047.3519,-674.2084,828.91254,1076.3788,-533.05945,820.15607,1024.0946,-604.05804,734.855,1049.4972,-587.07855,823.87555,1080.711
166.33173,-1712.0154,1021.5768,155.48248,-1890.738,1036.3142,204.9892,-1734.607,1023.6365,85.080414,-1725.542,1024.4413,-595.4489,885.2919,1046.8385,-674.68945,829.80035,1075.5176,-533.31287,821.0301,1023.89294,-604.4183,735.7334,1048.9874,-587.6061,824.7665,1080.2538
166.22337,-1711.989,1021.60046,155.37904,-1890.7131,1036.3203,204.88515,-1734.583,1023.65216,84.975555,-1725.5162,1024.4963,-595.48425,886.1644,1046.2842,-674.84296,830.67944,1074.6057,-533.23566,821.8944,1023.6466,-604.44934,736.6033,1048.4315,-587.80676,825.6469,1079.7546
166.1107,-1711.9646,1021.6244,155.27187,-1890.689,1036.3254,204.77675,-1734.5598,1023.6673,84.866295,-1725.4916,1024.5524,-595.1914,887.0278,1045.6892,-674.6705,831.5498,1073.6477,-532.83246,822.74927,1023.352,-604.1545,737.46466,1047.8295,-587.6817,826.51685,1079.213
165.99413,-1711.9421,1021.6489,155.16136,-1890.6659,1036.33,204.66441,-1734.5376,1023.6821,84.753075,-1725.4681,1024.6096,-594.57385,887.8822,1045.0537,-674.17377,832.41144,1072.6483,-532.10785,823.59503,1023.0065,-603.5371,738.3178,1047.1814,-587.23236,827.3762,1078.6284
165.8741,-1711.9218,1021.6742,155.04799,-1890.644,1036.3341,204.54863,-1734.5165,1023.6971,84.63636,-1725.4462,1024.668,-593.63495,888.7278,1044.3785,-673.355,833.26434,1071.6116,-531.06635,824.43176,1022.60815,-602.60065,739.1628,1046.4879,-586.46027,828.22516,1078.0009
165.75108,-1711.9039,1021.70056,154.93216,-1890.6234,1036.3383,204.42982,-1734.4967,1023.7124,84.51662,-1725.4257,1024.7277,-592.3782,889.5646,1043.6647,-672.2163,834.1085,1070.5421,-529.71234,825.2598,1022.15607,-601.34845,739.99963,1045.7501,-585.3674,829.06366,1077.3308
165.62555,-1711.8885,1021.72815,154.81436,-1890.6045,1036.3428,204.30849,-1734.4784,1023.7284,84.39434,-1725.407,1024.7888,-590.807,890.3928,1042.9131,-670.7603,834.944,1069.4437,-528.0501,826.07935,1021.64984,-599.78406,740.8285,1044.9694,-583.95575,829.8919,1076.619
165.49802,-1711.876,1021.7573,154.69507,-1890.5873,1036.348,204.18513,-1734.4618,1023.74536,84.27004,-1725.3901,1024.8514,-588.92505,891.2126,1042.1251,-668.9896,835.77075,1068.3203,-526.0836,826.89056,1021.08984,-597.9108,741.6495,1044.1471,-582.2277,830.71,1075.8665
165.36899,-1711.8663,1021.7882,154.57475,-1890.572,1036.3544,204.06026,-1734.4471,1023.76355,84.14423,-1725.3755,1024.9156,-586.7357,892.02386,1041.302,-666.90704,836.5889,1067.1754,-523.8168,827.6936,1020.47723,-595.7322,742.46246,1043.2854,-580.1858,831.5182,1075.0745
165.23901,-1711.8596,1021.82117,154.45389,-1890.5588,1036.3622,203.93437,-1734.4346,1023.7833,84.01743,-1725.363,1024.9814,-584.2426,892.8268,1040.4453,-664.51556,837.39844,1066.0123,-521.2533,828.48865,1019.8134,-593.2514,743.26764,1042.3864,-577.8325,832.31665,1074.2443
165.1086,-1711.856,1021.85645,154.333,-1890.5481,1036.3718,203.80801,-1734.4242,1023.805,83.89019,-1725.3533,1025.049,-581.4491,893.6214,1039.5566,-661.81824,838.19946,1064.8341,-518.3965,829.2759,1019.1005,-590.4718,744.06494,1041.4521,-575.1707,833.1055,1073.3778
164.97832,-1711.8555,1021.8942,154.21254,-1890.5398,1036.3837,203.68172,-1734.4164,1023.8288,83.76302,-1725.3461,1025.1183,-578.3585,894.4077,1038.6376,-658.8182,838.9919,1063.6434,-515.24976,830.0553,1018.3408,-587.3964,744.8544,1040.4852,-572.2031,833.8851,1072.4768
164.84871,-1711.8583,1021.93475,154.09303,-1890.5343,1036.3982,203.556,-1734.4113,1023.85504,83.63647,-1725.3417,1025.1895,-574.9742,895.1857,1037.6896,-655.51843,839.7758,1062.4426,-511.81598,830.8271,1017.53705,-584.0283,745.6359,1039.4879,-568.9326,834.6555,1071.5432
164.72034,-1711.8641,1021.9783,153.97495,-1890.5316,1036.4155,203.4314,-1734.4088,1023.884,83.51106,-1725.3403,1025.2625,-571.2992,895.95544,1036.7145,-651.9222,840.55115,1061.2339,-508.09805,831.5913,1016.69183,-580.3705,746.4094,1038.4628,-565.3621,835.41705,1070.5789
164.59375,-1711.8734,1022.0251,153.85878,-1890.532,1036.4362,203.30844,-1734.4095,1023.91583,83.38734,-1725.3422,1025.3374,-567.33655,896.71674,1035.7139,-648.0325,841.318,1060.0192,-504.09863,832.3479,1015.8082,-576.4256,747.17487,1037.4121,-561.49457,836.1698,1069.5858
164.4695,-1711.8857,1022.07526,153.745,-1890.5356,1036.4606,203.18765,-1734.4133,1023.95087,83.2658,-1725.3474,1025.4142,-563.0892,897.46967,1034.6892,-643.8523,842.0762,1058.7998,-499.8201,833.0969,1014.88904,-572.1962,747.93207,1036.338,-557.33276,836.914,1068.5662
164.34814,-1711.9014,1022.129,153.63405,-1890.5426,1036.4888,203.06952,-1734.4204,1023.9893,83.14698,-1725.3561,1025.493,-558.55975,898.21405,1033.6423,-639.38464,842.8257,1057.5773,-495.2647,833.8383,1013.93713,-567.685,748.6809,1035.2429,-552.87964,837.6496,1067.5217
164.23021,-1711.92,1022.18665,153.52643,-1890.5531,1036.5212,202.95457,-1734.431,1024.0314,83.03136,-1725.3684,1025.5739,-553.7509,898.9498,1032.5745,-634.63226,843.56635,1056.3528,-490.43454,834.57196,1012.95514,-562.8941,749.42114,1034.1285,-548.138,838.3768,1066.4545
164.11623,-1711.942,1022.2481,153.42253,-1890.5671,1036.5582,202.84329,-1734.4452,1024.0773,82.91943,-1725.3845,1025.6567,-548.66504,899.67676,1031.4872,-629.5979,844.29816,1055.1271,-485.3315,835.2978,1011.9456,-557.82574,750.1526,1032.9967,-543.11053,839.09546,1065.3661
164.0067,-1711.9669,1022.31366,153.32281,-1890.5851,1036.6,202.73611,-1734.4631,1024.1272,82.811676,-1725.4044,1025.7416,-543.30444,900.3947,1030.382,-624.28406,845.02075,1053.901,-479.95737,836.0156,1010.91095,-552.48206,750.87494,1031.849,-537.8,839.80554,1064.2584
163.90211,-1711.995,1022.3833,153.22765,-1890.6068,1036.6469,202.63353,-1734.4849,1024.1813,82.70853,-1725.4283,1025.8282,-537.67114,901.1035,1029.26,-618.6931,845.7341,1052.6748,-474.31378,836.7253,1009.85315,-546.8648,751.58795,1030.6868,-532.2089,840.50696,1063.1329
163.80295,-1712.026,1022.45715,153.13744,-1890.6324,1036.6989,202.53595,-1734.5105,1024.2395,82.61041,-1725.4562,1025.917,-531.7672,901.8028,1028.1227,-612.82745,846.4377,1051.4489,-468.4022,837.4265,1008.7741,-540.97595,752.29126,1029.5112,-526.33984,841.19946,1061.9911
163.70964,-1712.0602,1022.53516,153.05252,-1890.6622,1036.7563,202.44379,-1734.5402,1024.3022,82.51775,-1725.4883,1026.0077,-525.5944,902.4924,1026.9711,-606.6893,847.13135,1050.223,-462.22403,838.1191,1007.6755,-534.81714,752.9845,1028.3232,-520.1953,841.88275,1060.8342
163.6226,-1712.0973,1022.61743,152.97327,-1890.6959,1036.8193,202.3574,-1734.5739,1024.3695,82.43091,-1725.5244,1026.1003,-519.15466,903.1719,1025.8063,-600.2807,847.81464,1048.9972,-455.7806,838.8026,1006.55884,-528.39,753.66736,1027.1238,-513.7778,842.5566,1059.6636
163.5422,-1712.1375,1022.70386,152.89995,-1890.7338,1036.8881,202.27718,-1734.6117,1024.4412,82.35025,-1725.5647,1026.1947,-512.4494,903.84094,1024.6294,-593.60376,848.48706,1047.7706,-449.07315,839.47675,1005.4254,-521.6961,754.3394,1025.9133,-507.08954,843.22046,1058.4803
163.46883,-1712.1807,1022.79443,152.83287,-1890.7758,1036.9625,202.20345,-1734.6536,1024.5176,82.2761,-1725.6091,1026.2909,-505.48044,904.4993,1023.44135,-586.6605,849.1482,1046.5427,-442.10287,840.1411,1004.2765,-514.73706,755.00024,1024.6925,-500.13315,843.874,1057.2854
163.40277,-1712.2269,1022.8891,152.7723,-1890.8218,1037.0428,202.13647,-1734.6995,1024.5985,82.20875,-1725.6577,1026.3889,-498.2492,905.1465,1022.24316,-579.453,849.7976,1045.3124,-434.87094,840.7952,1003.1133,-507.51437,755.6495,1023.46173,-492.911,844.5168,1056.0798
163.34433,-1712.2762,1022.9877,152.71843,-1890.872,1037.1289,202.07654,-1734.7496,1024.6842,82.14846,-1725.7103,1026.4885,-490.75726,905.78217,1021.03564,-571.98315,850.4347,1044.0782,-427.37848,841.4386,1001.937,-500.0297,756.2866,1022.22125,-485.4256,845.1482,1054.8644
163.29375,-1712.3287,1023.09,152.67148,-1890.9261,1037.221,202.0239,-1734.8037,1024.7743,82.095474,-1725.767,1026.5897,-483.00626,906.4058,1019.8197,-564.25305,851.059,1042.839,-419.62665,842.07074,1000.74896,-492.2846,756.91125,1020.9715,-477.67957,845.7678,1053.6401
163.25124,-1712.3843,1023.19604,152.6316,-1890.9843,1037.3187,201.97874,-1734.8618,1024.8691,82.049995,-1725.8276,1026.6926,-474.99774,907.01715,1018.5962,-556.2649,851.67017,1041.5927,-411.61673,842.6911,999.5506,-484.28088,757.5229,1019.71277,-469.67563,846.37506,1052.408
